"","kingdom","phylum","class","order","family","genus","species","decimalLatitude","decimalLongitude","year","month","day","source"
"194","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"2000","6","30","GBIF"
"195","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"2000","6","30","GBIF"
"196","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"2000","6","15","GBIF"
"197","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"2000","6","1","GBIF"
"198","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"2000","6","1","GBIF"
"199","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"1999","6","29","GBIF"
"200","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"1999","6","29","GBIF"
"201","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"1999","6","19","GBIF"
"202","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"1999","6","7","GBIF"
"203","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"1998","6","27","GBIF"
"204","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"1998","6","16","GBIF"
"205","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"1998","6","5","GBIF"
"206","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"2001","6","20","GBIF"
"207","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"2001","6","6","GBIF"
"208","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61439,-118.8395,"2001","6","6","GBIF"
"209","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga coronata",37.61439,-118.8395,"1998","6","27","GBIF"
"210","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61457,-118.83101,"2003","6","12","GBIF"
"211","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61457,-118.83101,"2002","6","3","GBIF"
"212","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61448,-118.83383,"2002","6","3","GBIF"
"213","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61435,-118.83666,"2003","6","23","GBIF"
"214","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61435,-118.83666,"2003","6","12","GBIF"
"215","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61435,-118.83666,"2003","6","12","GBIF"
"216","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61435,-118.83666,"2002","6","3","GBIF"
"217","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"2003","6","23","GBIF"
"218","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"2003","6","12","GBIF"
"219","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"2000","6","30","GBIF"
"220","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"2000","6","30","GBIF"
"221","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"2000","6","1","GBIF"
"222","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"1999","6","29","GBIF"
"223","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"1999","6","19","GBIF"
"224","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"1999","6","19","GBIF"
"225","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"1999","6","7","GBIF"
"226","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"1999","6","7","GBIF"
"227","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"1998","6","16","GBIF"
"228","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"1998","6","16","GBIF"
"229","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"1998","6","16","GBIF"
"230","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"2001","6","20","GBIF"
"231","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.61439,-118.8395,"2001","6","20","GBIF"
"232","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus cooperi",37.61439,-118.8395,"1999","6","7","GBIF"
"233","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.61439,-118.8395,"1999","6","29","GBIF"
"234","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.61439,-118.8395,"1999","6","7","GBIF"
"235","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.61439,-118.8395,"1998","6","27","GBIF"
"236","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.61439,-118.8395,"1998","6","16","GBIF"
"237","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.61439,-118.8395,"1998","6","5","GBIF"
"238","Animalia","Chordata","Aves","Passeriformes","Cinclidae","Cinclus","Cinclus mexicanus",37.61439,-118.8395,"1999","6","7","GBIF"
"239","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anser",NA,37.61448,-118.83383,"2003","6","23","GBIF"
"240","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous cassinii",37.61439,-118.8395,"2000","6","30","GBIF"
"241","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous cassinii",37.61439,-118.8395,"2000","6","30","GBIF"
"242","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous cassinii",37.61439,-118.8395,"2000","6","1","GBIF"
"243","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous cassinii",37.61439,-118.8395,"2000","6","1","GBIF"
"244","Animalia","Chordata","Aves",NA,NA,NA,NA,37.61435,-118.83666,"2002","6","3","GBIF"
"245","Animalia","Chordata","Aves",NA,NA,NA,NA,37.61435,-118.83666,"2002","6","3","GBIF"
"246","Animalia","Chordata","Aves",NA,NA,NA,NA,37.61439,-118.8395,"2001","6","20","GBIF"
"247","Animalia","Chordata","Aves",NA,NA,NA,NA,37.61439,-118.8395,"2001","6","20","GBIF"
"248","Animalia","Chordata","Aves","Apodiformes","Trochilidae","Archilochus","Archilochus alexandri",37.61439,-118.8395,"1999","6","29","GBIF"
"249","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax","Empidonax traillii",37.613876,-118.832436,"2013","9","5","GBIF"
"250","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","Tachycineta thalassina",37.613876,-118.832436,"2013","9","5","GBIF"
"251","Animalia","Chordata","Aves","Accipitriformes","Cathartidae","Cathartes","Cathartes aura",37.613876,-118.832436,"2013","9","5","GBIF"
"252","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.613876,-118.832436,"2013","9","5","GBIF"
"253","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",37.613876,-118.832436,"2013","9","5","GBIF"
"254","Animalia","Chordata","Aves","Piciformes","Picidae","Colaptes","Colaptes auratus",37.613876,-118.832436,"2013","9","5","GBIF"
"255","Animalia","Chordata","Aves","Passeriformes","Paridae","Poecile","Poecile gambeli",37.613876,-118.832436,"2013","9","5","GBIF"
"256","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",37.613876,-118.832436,"2013","9","5","GBIF"
"257","Animalia","Chordata","Aves","Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",37.613876,-118.832436,"2013","9","5","GBIF"
"258","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous cassinii",37.613876,-118.832436,"2013","9","5","GBIF"
"259","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formica","Formica argentea",37.61667,-118.83333,"1995","7","24","GBIF"
"260","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formica","Formica argentea",37.61667,-118.83333,"1995","7","24","GBIF"
"261","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formica","Formica argentea",37.61667,-118.83333,"1995","7","24","GBIF"
"262","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.6145441,-118.8283909,"1922","7","17","GBIF"
"263","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.6145441,-118.8283909,"1922","7","15","GBIF"
"264","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.6145441,-118.8283909,"1922","7","15","GBIF"
"265","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Myrmica","Myrmica incompleta",37.61667,-118.83333,"1995","7","24","GBIF"
"266","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formica","Formica obscuripes",37.61667,-118.83333,"1995","7","24","GBIF"
"267","Animalia","Arthropoda","Insecta","Hymenoptera","Formicidae","Formica","Formica neogagates",37.61667,-118.83333,"1995","7","24","GBIF"
"268","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","Tachycineta thalassina",37.613888,-118.83185,"2012","9","6","GBIF"
"269","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.61424,-118.83041,"2001","6","6","GBIF"
"270","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Spinus","Spinus psaltria",37.613888,-118.83185,"2012","9","6","GBIF"
"271","Animalia","Chordata","Aves","Piciformes","Picidae","Sphyrapicus","Sphyrapicus ruber",37.613888,-118.83185,"2012","9","6","GBIF"
"272","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Setophaga petechia",37.61424,-118.83041,"2001","6","6","GBIF"
"273","Animalia","Chordata","Aves","Passeriformes","Polioptilidae","Polioptila","Polioptila caerulea",37.613888,-118.83185,"2012","9","6","GBIF"
"274","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.61424,-118.83041,"2001","6","6","GBIF"
"275","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.613888,-118.83185,"2012","9","6","GBIF"
"276","Animalia","Chordata","Aves","Passeriformes","Icteridae","Molothrus","Molothrus ater",37.61424,-118.83041,"2001","6","6","GBIF"
"277","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.61424,-118.83041,"2001","6","6","GBIF"
"278","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Haemorhous","Haemorhous cassinii",37.613888,-118.83185,"2012","9","6","GBIF"
"279","Animalia","Chordata","Aves","Passeriformes","Parulidae","Geothlypis","Geothlypis tolmiei",37.613888,-118.83185,"2012","9","6","GBIF"
"280","Animalia","Chordata","Aves","Passeriformes","Icteridae","Icterus","Icterus bullockii",37.61424,-118.83041,"2001","6","6","GBIF"
"281","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.613888,-118.83185,"2012","9","6","GBIF"
"282","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Corvus corax",37.613888,-118.83185,"2012","9","6","GBIF"
"283","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus longicaudus",37.614444,-118.831667,"1998","8","6","GBIF"
"284","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamias","Tamias minimus",37.614444,-118.831667,"1998","8","8","GBIF"
"285","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Mustela","Mustela erminea",37.614444,-118.831667,"1998","8","7","GBIF"
"286","Animalia","Chordata","Mammalia","Carnivora","Mustelidae","Mustela","Mustela frenata",37.614444,-118.831667,"1998","8","8","GBIF"
"287","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus montanus",37.614444,-118.831667,"1998","8","7","GBIF"
"288","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Lemmiscus","Lemmiscus curtatus",37.614444,-118.831667,"1998","8","7","GBIF"
"289","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus longicaudus",37.614444,-118.831667,"1998","8","7","GBIF"
"290","Animalia","Chordata","Mammalia","Soricomorpha","Soricidae","Sorex","Sorex monticolus",37.614444,-118.831667,"1998","8","8","GBIF"
"291","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus longicaudus",37.614444,-118.831667,"1998","8","7","GBIF"
"292","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus longicaudus",37.614444,-118.831667,"1998","8","7","GBIF"
"293","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus bifarius",37.61385,-118.82554,NA,NA,NA,"GBIF"
"294","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus bifarius",37.61385,-118.82554,NA,NA,NA,"GBIF"
"295","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus bifarius",37.61385,-118.82554,NA,NA,NA,"GBIF"
"296","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus bifarius",37.61385,-118.82554,NA,NA,NA,"GBIF"
"297","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus bifarius",37.61385,-118.82554,NA,NA,NA,"GBIF"
"298","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus bifarius",37.61385,-118.82554,NA,NA,NA,"GBIF"
"299","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus bifarius",37.61385,-118.82554,NA,NA,NA,"GBIF"
"300","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus montanus",37.6176811,-118.8206948,"1922","7","17","GBIF"
"301","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus montanus",37.6176811,-118.8206948,"1922","7","10","GBIF"
"302","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus montanus",37.6176811,-118.8206948,"1922","7","16","GBIF"
"303","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Microtus","Microtus montanus",37.6176811,-118.8206948,"1922","7","10","GBIF"
"304","Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Perognathus","Perognathus parvus",37.6176811,-118.8206948,"1922","7","9","GBIF"
"305","Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Perognathus","Perognathus parvus",37.6176811,-118.8206948,"1922","7","10","GBIF"
"306","Animalia","Chordata","Aves","Passeriformes","Troglodytidae","Troglodytes","Troglodytes aedon",37.613686,-118.83241,"1990","8","21","GBIF"
"307","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo cassinii",37.613686,-118.83241,"1990","8","21","GBIF"
"308","Animalia","Chordata","Aves","Passeriformes","Vireonidae","Vireo","Vireo gilvus",37.613686,-118.83241,"1990","8","21","GBIF"
"309","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","Tachycineta thalassina",37.613686,-118.83241,"1990","8","21","GBIF"
"310","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Pipilo","Pipilo chlorurus",37.613686,-118.83241,"1990","8","21","GBIF"
"311","Animalia","Chordata","Aves","Passeriformes","Regulidae","Regulus","Regulus calendula",37.613686,-118.83241,"1990","8","21","GBIF"
"312","Animalia","Chordata","Aves","Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",37.613686,-118.83241,"1990","8","21","GBIF"
"313","Animalia","Chordata","Aves","Passeriformes","Corvidae","Pica","Pica hudsonia",37.613686,-118.83241,"1990","8","21","GBIF"
"314","Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","Leiothlypis celata",37.613686,-118.83241,"1990","8","21","GBIF"
"315","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Petrochelidon pyrrhonota",37.613686,-118.83241,"1990","8","21","GBIF"
"316","Animalia","Chordata","Aves","Passeriformes","Parulidae","Leiothlypis","Leiothlypis ruficapilla",37.613686,-118.83241,"1990","8","21","GBIF"
"317","Animalia","Chordata","Aves","Passeriformes","Passerellidae","Melospiza","Melospiza melodia",37.613686,-118.83241,"1990","8","21","GBIF"
"318","Animalia","Chordata","Aves","Caprimulgiformes","Caprimulgidae","Chordeiles","Chordeiles minor",37.613686,-118.83241,"1990","8","21","GBIF"
"319","Animalia","Chordata","Aves","Passeriformes","Tyrannidae","Contopus","Contopus sordidulus",37.613686,-118.83241,"1990","8","21","GBIF"
"320","Animalia","Chordata",NA,NA,NA,NA,NA,37.6178291,-118.8208428,"1939","8","16","GBIF"
"321","Animalia","Chordata","Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus boreas",37.6178291,-118.8208428,"1939","4","6","GBIF"
"322","Animalia","Chordata","Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus boreas",37.6178291,-118.8208428,"1939","4","6","GBIF"
"323","Animalia","Chordata","Amphibia","Anura","Bufonidae","Anaxyrus","Anaxyrus boreas",37.6178291,-118.8208428,"1937","9","24","GBIF"
"324","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","Neotoma","Neotoma cinerea",37.61383,-118.832742,"2024","7","26","GBIF"
"325","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","Odocoileus","Odocoileus hemionus",37.615527,-118.833757,"2021","8","9","GBIF"
"326","Animalia","Chordata","Squamata",NA,"Phrynosomatidae","Sceloporus","Sceloporus graciosus",37.61354,-118.831481,"2024","8","27","GBIF"
"327","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus huntii",37.615315,-118.825168,"2023","8","24","GBIF"
"328","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Schinia","Schinia acutilinea",37.613727,-118.831206,"2024","8","6","GBIF"
