"","species","year","month","day","class_common","location","decimalLatitude","decimalLongitude","count_print"
"284","Tachycineta thalassina",1998,6,16,"Birds","Outside SNARL",37.59497,-118.85093,"210 species"
"285","Tachycineta thalassina",2001,6,20,"Birds","Outside SNARL",37.59497,-118.85093,"210 species"
"286","Tachycineta bicolor",2003,6,23,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"287","Tachycineta bicolor",2001,6,6,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"288","Tachycineta bicolor",2002,6,3,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"289","Tachycineta bicolor",2000,6,30,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"290","Tachycineta bicolor",2003,6,23,"Birds","Outside SNARL",37.59803,-118.84868,"210 species"
"291","Sturnus vulgaris",2003,6,23,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"292","Sturnus vulgaris",2003,6,23,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"293","Sturnus vulgaris",2003,6,12,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"294","Sturnus vulgaris",2002,6,3,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"295","Sturnus vulgaris",2003,6,12,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"296","Sturnus vulgaris",2003,6,12,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"297","Sturnus vulgaris",2003,6,12,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"298","Sturnus vulgaris",2003,6,12,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"299","Sturnus vulgaris",2001,6,6,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"300","Sturnus vulgaris",2003,6,23,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"301","Sturnus vulgaris",2002,6,3,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"302","Sturnus vulgaris",2000,6,15,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"303","Sturnus vulgaris",1999,6,7,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"304","Sturnus vulgaris",1999,6,7,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"305","Sturnus vulgaris",2001,6,6,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"306","Sturnus vulgaris",2000,6,1,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"307","Sturnus vulgaris",2000,6,15,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"308","Sturnus vulgaris",1999,6,29,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"309","Sturnus vulgaris",1999,6,19,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"310","Sturnus vulgaris",1999,6,7,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"311","Sturnus vulgaris",1999,6,7,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"312","Sturnus vulgaris",2001,6,6,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"313","Sturnus vulgaris",2001,6,6,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"314","Sturnus vulgaris",2001,6,6,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"315","Sturnus vulgaris",2001,6,6,"Birds","Outside SNARL",37.60439,-118.8494,"210 species"
"316","Sturnus vulgaris",2003,6,23,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"317","Sturnus vulgaris",2003,6,23,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"318","Sturnus vulgaris",2002,6,3,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"319","Sturnus vulgaris",1998,6,5,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"320","Sturnus vulgaris",2003,6,12,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"321","Sturnus vulgaris",2003,6,12,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"322","Sturnus vulgaris",1998,6,27,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"323","Sturnus vulgaris",2002,6,3,"Birds","Outside SNARL",37.59803,-118.84868,"210 species"
"324","Sturnus vulgaris",2001,6,6,"Birds","Outside SNARL",37.59497,-118.85093,"210 species"
"325","Sturnella neglecta",2003,6,12,"Birds","In SNARL",37.61457,-118.83101,"111 species"
"326","Sturnella neglecta",2002,6,3,"Birds","In SNARL",37.61457,-118.83101,"111 species"
"327","Sturnella neglecta",2002,6,3,"Birds","In SNARL",37.61457,-118.83101,"111 species"
"328","Sturnella neglecta",2002,6,3,"Birds","In SNARL",37.61457,-118.83101,"111 species"
"329","Sturnella neglecta",2002,6,3,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"330","Selasphorus calliope",2000,6,30,"Birds","Outside SNARL",37.60439,-118.8494,"210 species"
"331","Selasphorus calliope",1998,6,27,"Birds","Outside SNARL",37.60439,-118.8494,"210 species"
"332","Stelgidopteryx serripennis",2000,6,30,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"333","Spizella breweri",2000,6,15,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"334","Spizella breweri",1998,6,5,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"335","Spizella breweri",1999,6,19,"Birds","Outside SNARL",37.60439,-118.8494,"210 species"
"336","Spizella breweri",2001,6,20,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"337","Spizella breweri",1999,6,29,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"338","Spizella breweri",1999,6,7,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"339","Spizella breweri",1998,6,16,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"340","Sphyrapicus ruber",2003,6,12,"Birds","In SNARL",37.61435,-118.83666,"111 species"
"341","Sphyrapicus ruber",2003,6,23,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"342","Sphyrapicus ruber",1999,6,19,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"343","Sphyrapicus ruber",1999,6,7,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"344","Sphyrapicus ruber",1998,6,27,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"345","Sphyrapicus ruber",2003,6,23,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"346","Sphyrapicus ruber",2000,6,30,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"347","Sphyrapicus ruber",1999,6,7,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"348","Sphyrapicus ruber",2002,6,17,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"349","Sphyrapicus ruber",2002,6,3,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"350","Sphyrapicus ruber",2000,6,30,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"351","Sphyrapicus ruber",1999,6,29,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"352","Sphyrapicus ruber",1998,6,16,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"353","Sphyrapicus ruber",2001,6,6,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"354","Sphyrapicus ruber",1998,6,5,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"355","Sphyrapicus ruber",2003,6,12,"Birds","Outside SNARL",37.59497,-118.85093,"210 species"
"356","Sphyrapicus ruber",1999,6,19,"Birds","Outside SNARL",37.59497,-118.85093,"210 species"
"357","Sphyrapicus ruber",1998,6,5,"Birds","Outside SNARL",37.59497,-118.85093,"210 species"
"358","Sitta carolinensis",2002,6,3,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"359","Sitta carolinensis",2000,6,1,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"360","Sialia currucoides",2000,6,15,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"361","Poecile gambeli",2000,6,30,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"362","Poecile gambeli",2002,6,3,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"363","Poecile gambeli",1998,6,16,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"364","Poecile gambeli",1998,6,16,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"365","Poecile gambeli",2003,6,23,"Birds","Outside SNARL",37.59497,-118.85093,"210 species"
"366","Poecile gambeli",2001,6,6,"Birds","Outside SNARL",37.59497,-118.85093,"210 species"
"367","Piranga ludoviciana",2002,6,17,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"368","Piranga ludoviciana",1999,6,7,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"369","Piranga ludoviciana",2000,6,1,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"370","Piranga ludoviciana",1999,6,19,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"371","Piranga ludoviciana",1999,6,7,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"372","Piranga rubra",1998,6,5,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"373","Piranga ludoviciana",2001,6,20,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"374","Piranga ludoviciana",2001,6,6,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"375","Piranga ludoviciana",1999,6,19,"Birds","Outside SNARL",37.60439,-118.8494,"210 species"
"376","Piranga ludoviciana",1999,6,7,"Birds","Outside SNARL",37.59803,-118.84868,"210 species"
"377","Piranga ludoviciana",2000,6,1,"Birds","Outside SNARL",37.59612,-118.84848,"210 species"
"378","Piranga ludoviciana",1999,6,19,"Birds","Outside SNARL",37.59612,-118.84848,"210 species"
"379","Piranga ludoviciana",1999,6,7,"Birds","Outside SNARL",37.59497,-118.85093,"210 species"
"380","Pipilo maculatus",2002,6,17,"Birds","In SNARL",37.61457,-118.83101,"111 species"
"381","Pipilo maculatus",2003,6,23,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"382","Pipilo maculatus",2002,6,3,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"383","Pipilo maculatus",2003,6,23,"Birds","In SNARL",37.61435,-118.83666,"111 species"
"384","Pipilo maculatus",2003,6,23,"Birds","In SNARL",37.61435,-118.83666,"111 species"
"385","Pipilo maculatus",2002,6,17,"Birds","In SNARL",37.61435,-118.83666,"111 species"
"386","Pipilo maculatus",2002,6,17,"Birds","In SNARL",37.61435,-118.83666,"111 species"
"387","Pipilo maculatus",2002,6,17,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"388","Pipilo maculatus",2003,6,12,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"389","Pipilo maculatus",2002,6,17,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"390","Pipilo maculatus",1999,6,29,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"391","Pipilo maculatus",1999,6,19,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"392","Pipilo maculatus",1998,6,27,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"393","Pipilo maculatus",2002,6,17,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"394","Pipilo maculatus",1998,6,5,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"395","Pipilo maculatus",2001,6,20,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"396","Pipilo maculatus",1999,6,19,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"397","Pipilo maculatus",2001,6,20,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"398","Pipilo maculatus",2001,6,20,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"399","Pipilo maculatus",2001,6,20,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"400","Pipilo maculatus",1998,6,27,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"401","Pipilo maculatus",2000,6,15,"Birds","Outside SNARL",37.59497,-118.85093,"210 species"
"402","Pipilo chlorurus",2003,6,12,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"403","Pipilo chlorurus",2002,6,3,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"404","Pipilo chlorurus",2003,6,12,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"405","Pipilo chlorurus",2002,6,3,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"406","Pipilo chlorurus",2001,6,6,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"407","Pipilo chlorurus",2000,6,30,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"408","Pipilo chlorurus",2000,6,15,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"409","Pipilo chlorurus",2000,6,1,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"410","Pipilo chlorurus",1999,6,7,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"411","Pipilo chlorurus",1998,6,5,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"412","Pipilo chlorurus",2001,6,20,"Birds","Outside SNARL",37.60678,-118.84863,"210 species"
"413","Pipilo chlorurus",2003,6,12,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"414","Pipilo chlorurus",1999,6,29,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"415","Pipilo chlorurus",1998,6,5,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"416","Pipilo chlorurus",2001,6,20,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"417","Pipilo chlorurus",2003,6,12,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"418","Pipilo chlorurus",2000,6,15,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"419","Pipilo chlorurus",2000,6,15,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"420","Pipilo chlorurus",1999,6,29,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"421","Pipilo chlorurus",1999,6,7,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"422","Pipilo chlorurus",2001,6,20,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"423","Pipilo chlorurus",2001,6,6,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"424","Pipilo chlorurus",2003,6,12,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"425","Pipilo chlorurus",2002,6,3,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"426","Pipilo chlorurus",1998,6,27,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"427","Pipilo chlorurus",2001,6,6,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"428","Pipilo chlorurus",2003,6,23,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"429","Pipilo chlorurus",2003,6,12,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"430","Pipilo chlorurus",2000,6,30,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"431","Pipilo chlorurus",1999,6,19,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"432","Pipilo chlorurus",1998,6,16,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"433","Pipilo chlorurus",2003,6,23,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"434","Pipilo chlorurus",2003,6,12,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"435","Pipilo chlorurus",2002,6,17,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"436","Pipilo chlorurus",2002,6,3,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"437","Pipilo chlorurus",2000,6,30,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"438","Pipilo chlorurus",2000,6,15,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"439","Pipilo chlorurus",1998,6,27,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"440","Pipilo chlorurus",2001,6,20,"Birds","Outside SNARL",37.60904,-118.84868,"210 species"
"441","Pipilo chlorurus",2003,6,23,"Birds","Outside SNARL",37.60439,-118.8494,"210 species"
"442","Pipilo chlorurus",2002,6,3,"Birds","Outside SNARL",37.60439,-118.8494,"210 species"
"443","Pipilo chlorurus",1998,6,5,"Birds","Outside SNARL",37.60439,-118.8494,"210 species"
"444","Pipilo chlorurus",2001,6,6,"Birds","Outside SNARL",37.60439,-118.8494,"210 species"
"445","Pipilo chlorurus",2002,6,17,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"446","Pipilo chlorurus",1999,6,29,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"447","Pipilo chlorurus",2001,6,6,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"448","Pipilo chlorurus",1998,6,5,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"449","Pipilo chlorurus",1999,6,29,"Birds","Outside SNARL",37.59497,-118.85093,"210 species"
"450","Pipilo chlorurus",1999,6,19,"Birds","Outside SNARL",37.59497,-118.85093,"210 species"
"451","Leuconotopicus villosus",2003,6,23,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"452","Leuconotopicus villosus",2000,6,15,"Birds","Outside SNARL",37.60439,-118.8494,"210 species"
"453","Pica hudsonia",2003,6,12,"Birds","In SNARL",37.61457,-118.83101,"111 species"
"454","Pica hudsonia",2003,6,12,"Birds","In SNARL",37.61457,-118.83101,"111 species"
"455","Pica hudsonia",2002,6,3,"Birds","In SNARL",37.61457,-118.83101,"111 species"
"456","Pica hudsonia",2003,6,12,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"457","Pica hudsonia",2003,6,12,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"458","Pica hudsonia",2002,6,3,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"459","Pica hudsonia",2002,6,3,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"460","Pica hudsonia",1999,6,7,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"461","Pica hudsonia",1999,6,7,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"462","Pica hudsonia",2001,6,20,"Birds","Outside SNARL",37.60267,-118.8504,"210 species"
"463","Pica hudsonia",2002,6,3,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"464","Pica hudsonia",2002,6,3,"Birds","Outside SNARL",37.60054,-118.84997,"210 species"
"465","Pica hudsonia",2002,6,17,"Birds","Outside SNARL",37.59803,-118.84868,"210 species"
"466","Pica hudsonia",2002,6,17,"Birds","Outside SNARL",37.59803,-118.84868,"210 species"
"467","Pica hudsonia",1998,6,16,"Birds","Outside SNARL",37.59803,-118.84868,"210 species"
"468","Pica hudsonia",1998,6,16,"Birds","Outside SNARL",37.59803,-118.84868,"210 species"
"469","Pica hudsonia",2001,6,6,"Birds","Outside SNARL",37.59803,-118.84868,"210 species"
"470","Pica hudsonia",1999,6,7,"Birds","Outside SNARL",37.59612,-118.84848,"210 species"
"471","Pica hudsonia",1999,6,7,"Birds","Outside SNARL",37.59612,-118.84848,"210 species"
"472","Pica hudsonia",1998,6,27,"Birds","Outside SNARL",37.59612,-118.84848,"210 species"
"473","Pica hudsonia",1998,6,27,"Birds","Outside SNARL",37.59612,-118.84848,"210 species"
"474","Pheucticus melanocephalus",1998,6,16,"Birds","Outside SNARL",37.614,-118.84453,"210 species"
"475","Pheucticus melanocephalus",1998,6,5,"Birds","Outside SNARL",37.61307,-118.84561,"210 species"
"476","Pheucticus melanocephalus",2000,6,15,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"477","Pheucticus melanocephalus",1998,6,27,"Birds","Outside SNARL",37.61145,-118.84792,"210 species"
"478","Pheucticus melanocephalus",2000,6,15,"Birds","Outside SNARL",37.59803,-118.84868,"210 species"
"479","Petrochelidon pyrrhonota",2003,6,12,"Birds","In SNARL",37.61457,-118.83101,"111 species"
"480","Petrochelidon pyrrhonota",2002,6,17,"Birds","In SNARL",37.61457,-118.83101,"111 species"
"481","Petrochelidon pyrrhonota",2002,6,17,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"482","Petrochelidon pyrrhonota",2002,6,17,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"483","Petrochelidon pyrrhonota",2002,6,17,"Birds","In SNARL",37.61448,-118.83383,"111 species"
"484","Petrochelidon pyrrhonota",2002,6,17,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"485","Petrochelidon pyrrhonota",2002,6,17,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"486","Petrochelidon pyrrhonota",2002,6,17,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"487","Petrochelidon pyrrhonota",2002,6,17,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"488","Petrochelidon pyrrhonota",1998,6,27,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
"489","Petrochelidon pyrrhonota",1998,6,27,"Birds","Outside SNARL",37.61439,-118.8395,"210 species"
